id,year,hour,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count
9971,2011,15,1,0,1,2,6.56,9.85,80,6.0032,47
8824,2012,12,3,0,0,1,36.9,40.91,37,15.0013,433
6453,2011,21,2,0,1,3,31.16,34.85,52,0.0,171
2401,2012,3,1,0,1,1,18.86,22.725,88,6.0032,2
500,2012,3,2,0,1,1,18.04,21.97,58,6.0032,3
7155,2011,8,3,0,1,1,28.7,32.575,54,11.0014,487
7046,2012,3,3,0,1,1,28.7,33.335,84,0.0,6
6149,2011,2,3,0,1,1,28.7,33.335,79,6.0032,5
203,2012,19,1,0,0,1,6.56,8.335,37,11.0014,110
9594,2011,10,1,0,1,1,5.74,6.82,69,12.998,44
4377,2012,23,3,1,0,2,31.98,34.85,43,6.0032,183
8592,2011,19,4,0,1,3,22.14,25.76,94,8.9981,109
560,2011,13,1,0,0,1,18.86,22.725,38,26.0027,221
10065,2011,6,2,0,0,1,11.48,13.635,65,12.998,33
4924,2011,13,2,0,0,1,32.8,37.88,55,12.998,387
5944,2011,3,1,0,0,2,9.84,12.12,75,11.0014,11
5103,2012,17,2,0,1,1,30.34,33.335,48,6.0032,681
4666,2012,5,4,0,1,2,18.86,22.725,88,6.0032,40
7008,2012,16,3,0,1,1,37.72,40.91,29,7.0015,369
1468,2011,23,2,0,0,1,18.86,22.725,88,23.9994,32
8927,2012,1,3,0,1,2,27.88,31.82,54,7.0015,59
1210,2011,2,3,0,1,2,25.42,25.76,100,16.9979,8
5588,2012,7,1,0,0,1,9.02,10.605,44,16.9979,40
115,2011,12,1,0,1,2,8.2,12.88,86,0.0,55
3237,2011,0,1,0,1,3,5.74,6.82,86,12.998,16
10148,2011,11,3,0,1,1,32.8,37.88,55,6.0032,141
9962,2011,0,2,0,1,1,18.86,22.725,41,19.0012,20
10024,2011,1,1,0,1,2,11.48,15.91,87,0.0,4
9142,2011,13,2,0,1,1,31.98,34.09,35,0.0,180
7507,2012,2,3,0,1,1,29.52,34.09,70,6.0032,7
1104,2012,13,1,0,1,2,14.76,16.665,40,16.9979,173
3278,2012,19,4,0,1,2,15.58,19.695,76,0.0,352
5820,2012,0,4,0,1,1,9.84,12.88,60,7.0015,19
5548,2011,12,2,0,1,1,31.16,33.335,25,31.0009,232
10315,2012,2,2,0,1,1,22.96,26.515,83,0.0,16
9067,2011,1,2,0,0,2,12.3,15.15,87,8.9981,20
5180,2011,1,3,0,1,2,31.98,35.605,52,11.0014,16
9053,2012,23,2,0,1,1,17.22,21.21,62,6.0032,198
585,2011,17,4,0,1,1,12.3,15.91,49,7.0015,331
542,2012,23,4,0,1,2,11.48,13.635,56,15.0013,79
8146,2012,13,4,0,1,2,13.12,15.15,53,16.9979,181
10285,2011,7,4,0,0,1,7.38,12.12,55,0.0,31
5967,2012,4,4,0,1,2,13.94,15.91,76,19.0012,8
3813,2011,13,2,0,0,1,18.04,21.97,33,19.9995,367
9978,2011,2,3,0,1,2,31.98,35.605,49,11.0014,11
7373,2011,19,1,0,1,1,18.04,21.97,58,12.998,207
4970,2011,14,4,0,0,1,17.22,21.21,32,19.9995,349
2093,2011,8,4,0,0,1,10.66,12.12,56,16.9979,92
7871,2012,12,4,0,0,2,16.4,20.455,82,19.9995,315
7366,2011,13,3,0,1,2,30.34,34.85,70,7.0015,140
7229,2011,22,1,0,1,1,13.94,14.395,46,43.9989,45
5465,2012,20,1,0,0,1,8.2,9.85,44,16.9979,103
9534,2011,1,2,0,1,2,20.5,24.24,59,7.0015,20
8426,2012,19,3,0,1,2,32.8,39.395,63,15.0013,469
10368,2011,5,2,0,0,1,20.5,24.24,64,0.0,8
6715,2011,2,1,0,1,1,4.1,6.82,54,6.0032,3
9262,2011,16,4,0,1,1,21.32,25.0,48,12.998,267
3394,2011,1,3,0,0,3,26.24,28.79,89,15.0013,73
10761,2011,15,4,0,1,3,14.76,16.665,81,19.9995,62
3505,2012,9,3,0,1,3,28.7,33.335,79,11.0014,276
7383,2012,10,3,0,1,2,34.44,39.395,49,12.998,159
10004,2011,11,3,0,1,2,30.34,34.85,66,15.0013,149
8468,2011,1,1,0,1,1,9.02,11.365,69,12.998,4
641,2012,5,3,0,1,2,27.06,29.545,94,0.0,41
220,2012,13,3,0,0,1,38.54,43.94,38,16.9979,337
9447,2011,10,3,0,0,3,27.06,31.06,65,16.9979,258
9783,2011,21,3,0,1,1,30.34,34.85,66,12.998,202
10434,2012,3,2,0,1,1,22.96,26.515,83,6.0032,6
10801,2011,2,4,0,1,1,18.86,22.725,63,23.9994,17
2902,2012,23,2,0,1,3,22.96,26.515,88,7.0015,71
4371,2011,13,3,0,1,2,29.52,33.335,48,6.0032,219
1276,2012,16,2,0,1,2,27.06,31.06,50,12.998,357
8526,2012,8,4,0,1,2,15.58,19.695,87,7.0015,592
6863,2012,15,3,0,0,1,39.36,42.425,26,0.0,306
3298,2011,8,1,0,1,2,9.02,11.365,55,11.0014,230
6374,2011,11,2,0,0,2,26.24,30.305,69,7.0015,335
6552,2012,2,2,0,1,1,25.42,28.79,83,8.9981,4
5294,2012,19,2,0,1,1,22.14,25.76,37,23.9994,553
9057,2012,3,3,0,1,1,21.32,25.0,83,0.0,11
2536,2012,23,1,0,1,1,12.3,15.15,65,8.9981,46
2226,2012,9,4,0,1,1,20.5,24.24,39,19.9995,400
4291,2011,15,2,0,1,2,22.14,25.76,65,11.0014,127
8237,2011,12,1,1,0,2,7.38,9.85,47,8.9981,80
2951,2011,22,4,0,1,1,16.4,20.455,87,0.0,114
1076,2011,15,4,0,1,1,13.12,16.665,45,8.9981,117
2167,2012,7,1,0,1,1,17.22,21.21,77,23.9994,334
10581,2011,14,2,0,1,2,21.32,25.0,87,19.0012,190
6430,2011,22,2,0,0,1,20.5,24.24,88,6.0032,115
5996,2011,7,4,0,1,2,22.14,25.76,88,26.0027,259
9072,2011,7,2,0,1,1,19.68,23.485,63,16.9979,237
8720,2011,8,1,0,1,1,5.74,6.06,39,19.9995,220
4697,2011,7,1,0,1,1,13.12,16.665,57,7.0015,126
1150,2011,11,1,0,1,2,18.04,21.97,44,16.9979,90
2013,2011,11,1,0,1,1,9.02,11.365,47,8.9981,64
1983,2012,3,4,0,1,3,14.76,16.665,87,19.0012,3
3104,2012,21,1,0,1,2,22.14,25.76,56,15.0013,205
2352,2011,8,3,1,0,2,27.06,30.305,78,12.998,101
10477,2012,1,1,0,0,1,10.66,13.635,70,7.0015,43
551,2011,6,2,0,0,2,14.76,18.18,93,6.0032,4
1251,2012,4,3,0,0,2,27.06,29.545,94,15.0013,11
5089,2012,3,2,0,1,1,17.22,21.21,41,19.9995,5
9754,2012,8,2,0,1,1,14.76,16.665,57,22.0028,589
1682,2012,7,3,0,1,2,28.7,33.335,84,7.0015,482
6029,2012,7,4,0,1,1,9.84,10.605,65,19.0012,415
7450,2011,11,2,0,0,2,16.4,20.455,87,8.9981,202
3080,2012,17,1,0,1,1,18.86,22.725,63,30.0026,462
631,2012,21,4,0,1,2,12.3,14.395,56,16.9979,151
2817,2011,16,3,0,0,3,30.34,35.605,79,11.0014,343
967,2012,20,4,0,0,2,13.94,17.425,66,6.0032,172
8608,2011,13,3,0,0,2,31.98,37.12,62,19.0012,419
10521,2012,11,1,0,1,1,10.66,13.635,70,8.9981,116
2820,2012,17,1,0,0,1,7.38,7.575,37,27.9993,87
3866,2011,3,2,0,1,3,16.4,20.455,94,22.0028,2
8104,2012,17,3,0,1,1,35.26,39.395,41,0.0,771
6186,2012,4,3,0,0,1,20.5,24.24,72,0.0,8
9475,2011,2,3,0,1,1,24.6,28.03,83,0.0,5
2716,2012,3,1,0,1,1,4.92,7.575,54,7.0015,1
10407,2011,7,1,0,0,2,12.3,13.635,100,19.9995,15
9646,2011,12,2,0,0,1,25.42,29.545,73,19.9995,367
3570,2012,23,1,0,1,1,18.86,22.725,63,6.0032,97
4299,2011,23,1,0,1,1,4.92,7.575,42,7.0015,34
5139,2011,6,2,0,0,1,28.7,32.575,61,8.9981,40
1196,2012,22,2,0,1,1,16.4,20.455,47,12.998,149
742,2012,4,1,0,1,3,16.4,20.455,82,6.0032,1
5309,2012,18,4,0,1,2,13.12,15.15,49,15.0013,540
5950,2012,11,4,0,1,1,19.68,23.485,77,12.998,207
5241,2012,6,3,0,1,1,26.24,29.545,78,7.0015,172
8697,2011,13,1,0,1,1,13.12,15.15,21,15.0013,82
8925,2012,9,4,0,0,1,14.76,18.18,50,6.0032,266
7495,2012,0,4,0,1,1,9.02,12.88,64,6.0032,47
4210,2011,4,3,0,1,1,26.24,30.305,73,15.0013,9
3611,2011,4,3,0,0,1,24.6,28.03,83,8.9981,9
1488,2011,13,1,0,1,1,26.24,31.06,41,19.0012,175
2829,2011,21,1,0,1,1,13.12,14.395,49,27.9993,59
3612,2011,21,3,0,1,1,31.16,35.605,58,6.0032,186
8508,2011,22,2,0,0,1,13.12,15.15,61,19.9995,55
330,2011,10,4,0,0,1,14.76,18.18,66,6.0032,262
6973,2011,18,3,0,1,1,34.44,37.88,44,19.9995,562
1612,2012,1,3,0,1,1,31.98,36.365,55,15.0013,29
9910,2012,19,4,0,0,2,16.4,20.455,82,7.0015,114
6053,2012,11,3,0,1,1,26.24,31.06,33,6.0032,247
8065,2011,8,1,0,1,2,9.84,12.88,93,7.0015,197
8201,2012,22,4,0,0,1,16.4,20.455,62,0.0,189
8398,2012,2,2,0,1,2,21.32,25.0,63,19.9995,16
4229,2011,3,2,0,1,1,22.14,25.76,83,19.0012,2
8626,2012,17,4,0,1,1,13.94,16.665,57,11.0014,622
8380,2012,0,4,0,1,3,25.42,27.275,94,0.0,52
8336,2012,7,1,0,1,1,6.56,9.09,86,7.0015,234
8132,2012,5,3,0,0,2,24.6,29.545,73,8.9981,11
5578,2011,0,1,0,1,1,9.84,14.395,65,0.0,15
4459,2011,2,4,0,1,2,22.14,25.76,94,0.0,4
9744,2011,1,1,0,1,1,10.66,11.365,70,23.9994,3
5787,2011,21,1,0,1,2,12.3,14.395,70,15.0013,70
9379,2011,17,2,0,0,1,15.58,19.695,54,23.9994,184
4598,2011,14,1,0,1,2,9.02,12.88,80,6.0032,54
2621,2011,5,2,0,0,1,14.76,17.425,71,11.0014,3
826,2011,15,2,0,1,1,25.42,30.305,69,30.0026,210
3884,2012,12,1,0,1,1,24.6,30.305,64,16.9979,282
5876,2012,18,2,0,1,2,17.22,21.21,77,0.0,505
772,2012,16,1,0,1,1,17.22,21.21,32,19.9995,307
8965,2012,20,3,0,0,1,24.6,31.06,53,7.0015,324
7675,2011,23,1,0,1,2,12.3,15.15,75,11.0014,46
338,2011,3,2,0,0,1,9.84,12.12,70,11.0014,9
6309,2012,8,3,0,1,1,31.16,34.85,52,12.998,568
7561,2011,9,4,0,1,2,21.32,25.0,77,6.0032,227
557,2011,6,3,1,0,1,26.24,28.79,89,11.0014,16
2070,2012,2,4,0,1,3,14.76,15.91,87,30.0026,11
362,2011,22,1,0,1,1,13.94,16.665,53,12.998,73
7302,2011,2,2,0,0,2,26.24,31.06,61,11.0014,64
10133,2011,23,2,0,1,1,14.76,17.425,62,15.0013,57
2425,2011,2,3,0,1,1,29.52,34.09,70,11.0014,13
2478,2012,20,3,0,1,2,30.34,34.09,55,7.0015,447
6992,2012,8,2,0,1,1,21.32,25.0,59,8.9981,745
3573,2011,15,2,0,0,1,33.62,38.635,49,7.0015,374
7323,2012,6,1,0,1,2,17.22,21.21,94,0.0,109
467,2011,0,1,0,0,1,10.66,15.15,56,0.0,39
7616,2012,21,1,0,1,3,9.84,11.365,87,12.998,129
2300,2012,4,1,0,0,1,9.84,10.605,41,23.9994,4
6514,2012,15,2,0,1,1,25.42,30.305,25,12.998,439
5310,2012,15,1,0,1,1,18.86,22.725,67,11.0014,174
10782,2012,9,3,0,0,1,27.88,31.82,79,12.998,271
3957,2012,9,4,0,1,2,18.04,21.97,51,15.0013,388
2187,2012,17,3,0,1,2,34.44,40.15,53,19.0012,741
9282,2012,2,4,0,1,2,18.04,21.97,88,15.0013,7
9690,2012,16,1,0,0,2,13.12,15.15,45,19.0012,212
10097,2012,9,2,0,1,2,19.68,23.485,55,8.9981,363
8812,2011,14,1,0,1,1,9.02,9.85,41,26.0027,42
2539,2011,2,3,0,1,1,29.52,34.09,70,0.0,12
10745,2011,23,1,0,1,3,6.56,7.575,80,12.998,37
5734,2012,21,4,0,1,2,9.84,12.12,60,8.9981,191
8609,2011,7,1,0,0,2,16.4,20.455,76,12.998,1
9226,2012,19,3,0,1,1,30.34,34.85,70,11.0014,662
10192,2012,8,3,0,0,2,26.24,30.305,69,7.0015,124
496,2012,10,1,0,1,3,17.22,21.21,77,7.0015,78
10772,2012,7,4,0,1,1,14.76,18.18,81,6.0032,392
9823,2011,16,3,0,1,1,35.26,39.395,44,19.0012,202
6716,2011,14,3,0,1,1,31.98,36.365,55,12.998,220
6315,2011,11,4,0,1,1,17.22,21.21,71,8.9981,144
8682,2011,13,3,0,0,1,31.16,34.09,45,19.9995,497
10066,2012,7,4,0,1,1,9.02,10.605,51,19.9995,389
3661,2011,17,2,0,0,1,23.78,27.275,40,15.0013,354
7635,2012,15,2,0,1,1,27.06,31.06,36,12.998,391
9997,2011,10,3,0,1,2,22.96,26.515,64,8.9981,105
10119,2011,9,2,0,1,1,34.44,39.395,49,0.0,168
4369,2011,23,3,0,1,3,29.52,34.85,79,11.0014,92
10044,2012,10,1,0,1,2,16.4,20.455,87,6.0032,180
3045,2011,15,1,0,1,1,15.58,19.695,76,22.0028,76
881,2011,5,4,0,1,2,15.58,19.695,87,0.0,23
3569,2011,16,1,0,1,1,9.84,10.605,38,23.9994,78
3799,2012,17,1,0,1,1,11.48,12.12,33,27.9993,332
9084,2012,4,1,0,1,1,13.12,17.425,61,0.0,2
6270,2012,11,1,0,1,3,16.4,20.455,82,16.9979,105
8025,2011,9,3,0,1,1,31.98,37.12,59,19.9995,208
7743,2011,6,4,0,0,1,9.84,12.88,65,7.0015,11
3355,2011,13,2,0,1,2,25.42,31.06,38,16.9979,202
10622,2012,7,4,0,0,3,17.22,21.21,58,11.0014,35
5160,2012,0,4,0,0,2,14.76,18.94,62,0.0,110
5530,2012,21,1,0,1,1,13.12,16.665,66,6.0032,116
10087,2011,4,1,0,0,2,12.3,15.15,93,11.0014,1
5982,2011,14,3,0,1,3,22.14,25.76,88,19.0012,24
2147,2012,9,2,0,0,1,28.7,32.575,58,0.0,266
3454,2011,5,1,0,1,2,5.74,9.09,69,6.0032,4
5518,2011,9,4,0,1,2,14.76,16.665,62,19.0012,280
1768,2011,15,4,0,1,3,22.14,25.76,100,8.9981,120
3794,2012,18,4,0,1,1,18.86,22.725,44,11.0014,692
4004,2011,11,1,0,0,2,16.4,20.455,76,15.0013,159
9966,2011,1,2,0,1,1,18.04,21.97,88,0.0,33
8651,2012,5,3,0,1,2,26.24,29.545,78,8.9981,49
5897,2012,14,1,0,1,1,23.78,27.275,35,15.0013,211
8417,2012,16,3,0,1,1,32.8,35.605,36,12.998,439
4336,2011,22,1,0,0,1,12.3,12.88,28,32.9975,44
9325,2011,17,2,0,1,1,26.24,31.06,33,0.0,611
10885,2011,19,4,0,1,1,12.3,14.395,45,15.0013,217
2490,2012,0,1,0,0,1,15.58,19.695,40,19.0012,91
4012,2011,4,4,0,1,3,18.86,22.725,88,15.0013,7
10274,2012,16,2,0,1,1,29.52,32.575,45,7.0015,446
7490,2011,13,2,0,1,1,28.7,31.82,37,0.0,227
3547,2011,0,2,0,0,2,18.04,21.97,77,19.0012,33
3663,2012,18,3,0,1,1,32.8,38.635,59,15.0013,767
10849,2011,6,4,0,1,1,20.5,24.24,55,16.9979,114
9201,2012,7,1,0,1,2,13.94,15.91,87,19.0012,220
8421,2011,6,2,0,1,3,13.94,15.15,93,26.0027,21
994,2011,23,3,0,0,1,28.7,33.335,79,7.0015,55
4313,2012,8,4,0,1,2,13.12,16.665,57,8.9981,711
9310,2012,13,2,0,1,1,26.24,31.06,41,23.9994,274
9360,2012,5,4,0,1,2,12.3,13.635,52,22.0028,39
106,2012,4,1,0,1,1,9.02,11.365,69,8.9981,3
6322,2011,11,1,0,1,1,5.74,6.06,39,23.9994,45
6869,2012,14,1,0,1,1,25.42,31.06,33,15.0013,192
10196,2011,9,2,0,1,2,20.5,24.24,51,26.0027,158
7239,2012,1,1,0,1,1,9.84,12.88,87,6.0032,7
1696,2011,12,4,0,1,3,21.32,25.0,94,22.0028,130
3713,2012,11,1,0,0,2,10.66,11.365,56,22.0028,226
1603,2012,22,2,0,1,1,27.06,29.545,94,7.0015,207
1781,2011,23,3,0,0,1,29.52,34.09,66,16.9979,72
9786,2012,20,3,0,1,1,35.26,37.88,34,11.0014,427
8994,2012,14,3,0,1,1,33.62,37.88,46,0.0,287
8189,2011,23,2,0,0,2,15.58,19.695,87,6.0032,57
4787,2012,12,4,0,0,2,13.12,16.665,81,6.0032,446
7230,2011,5,4,0,0,1,10.66,11.365,60,22.0028,2
5694,2012,1,2,0,0,2,22.14,25.76,83,15.0013,121
2264,2011,14,4,0,0,1,27.88,31.82,47,11.0014,500
5560,2012,16,2,0,1,1,22.96,26.515,26,16.9979,463
5317,2012,18,3,0,1,1,29.52,34.09,70,16.9979,835
6198,2012,18,2,0,0,1,28.7,31.82,34,16.9979,496
1933,2012,0,1,0,0,1,10.66,13.635,70,7.0015,86
10859,2012,21,4,0,0,1,13.94,17.425,53,7.0015,166
10667,2011,2,2,0,0,1,9.84,12.12,75,8.9981,21
607,2011,16,4,0,1,2,15.58,19.695,54,7.0015,245
1569,2012,1,3,0,1,1,25.42,28.03,88,7.0015,29
3761,2011,19,2,0,1,1,22.14,25.76,28,15.0013,361
7889,2011,10,3,0,1,1,33.62,37.88,46,12.998,113
903,2012,6,2,0,1,1,21.32,25.0,68,6.0032,139
2220,2011,16,1,0,1,2,12.3,14.395,42,15.0013,99
8301,2012,21,3,0,1,1,20.5,24.24,59,11.0014,349
10052,2012,16,2,0,1,1,27.88,31.06,22,23.9994,370
4050,2012,10,2,0,1,3,22.14,25.76,88,16.9979,59
4988,2011,5,4,0,1,2,14.76,18.18,76,7.0015,21
10499,2011,1,1,0,0,2,23.78,27.275,46,23.9994,51
879,2012,18,4,1,0,1,21.32,25.0,72,8.9981,551
6772,2011,0,4,0,1,1,19.68,23.485,77,8.9981,43
1793,2012,2,3,0,0,2,27.88,31.82,89,11.0014,115
7477,2012,19,4,0,1,2,20.5,24.24,72,11.0014,514
661,2012,20,1,0,1,2,22.96,26.515,49,15.0013,286
2279,2011,19,2,0,1,3,12.3,13.635,93,27.9993,53
6649,2012,22,3,0,1,1,30.34,33.335,45,0.0,263
2097,2012,12,3,0,0,1,30.34,33.335,42,12.998,505
4306,2012,10,3,0,1,2,29.52,34.85,74,16.9979,172
7106,2012,2,3,1,0,1,27.06,30.305,83,8.9981,93
10605,2011,17,2,0,1,1,17.22,21.21,38,27.9993,273
4669,2011,11,2,0,0,3,17.22,21.21,94,30.0026,31
5247,2012,22,3,0,1,1,25.42,28.79,83,12.998,229
5888,2011,14,1,0,1,1,9.84,12.88,21,7.0015,78
7696,2011,11,3,0,0,1,31.16,35.605,62,7.0015,390
7027,2012,7,2,0,1,1,18.04,21.97,72,19.9995,401
4593,2011,13,4,0,1,1,22.96,26.515,73,23.9994,132
1525,2011,0,3,0,0,1,27.88,31.82,47,6.0032,115
6836,2012,11,2,0,0,1,21.32,25.0,45,12.998,564
3754,2011,11,2,0,1,1,21.32,25.0,36,30.0026,148
2381,2012,10,2,0,1,1,25.42,29.545,78,16.9979,174
3486,2012,10,4,0,1,2,21.32,25.0,68,15.0013,218
7206,2011,14,4,0,0,1,11.48,12.88,45,23.9994,237
9209,2012,3,4,0,1,2,11.48,12.88,52,22.0028,11
8292,2011,9,2,0,1,1,25.42,31.06,46,23.9994,224
4395,2011,7,4,0,1,3,18.04,21.97,100,7.0015,46
5654,2011,20,1,0,1,1,13.94,15.91,46,15.0013,129
9776,2011,6,1,0,1,2,6.56,9.09,55,8.9981,27
10342,2011,19,1,0,0,3,17.22,21.21,88,16.9979,37
7768,2012,5,2,0,1,1,19.68,23.485,82,6.0032,34
8637,2012,4,4,0,1,1,9.02,10.605,55,19.9995,9
2021,2012,14,4,0,1,2,16.4,20.455,87,6.0032,181
2651,2012,15,3,0,0,2,26.24,30.305,65,0.0,276
2577,2011,0,3,0,1,1,26.24,30.305,69,8.9981,37
5629,2012,18,2,0,1,1,29.52,32.575,32,30.0026,744
2116,2012,6,1,0,1,1,13.12,15.15,45,19.9995,100
7911,2011,20,2,0,1,1,27.88,31.82,57,35.0008,166
53,2011,17,3,0,1,1,30.34,33.335,51,15.0013,579
10512,2012,2,2,0,1,1,27.06,31.06,74,7.0015,17
612,2012,3,4,0,1,1,9.02,12.12,64,7.0015,4
3399,2012,13,4,0,1,1,16.4,20.455,43,23.9994,294
5212,2011,1,2,0,1,1,28.7,33.335,84,16.9979,17
8563,2011,17,2,0,1,1,23.78,27.275,40,23.9994,553
4517,2011,12,2,0,1,1,27.06,31.06,27,19.0012,259
1847,2011,10,2,0,1,1,20.5,24.24,51,12.998,89
8098,2012,3,1,0,0,1,9.84,14.395,75,0.0,18
6317,2011,13,4,0,0,1,25.42,31.06,46,7.0015,485
4872,2012,13,1,0,0,1,18.04,21.97,44,12.998,445
3088,2012,11,1,0,1,2,10.66,12.88,65,15.0013,102
3760,2011,13,3,0,1,1,36.9,40.15,31,19.9995,150
5704,2012,3,4,0,0,2,14.76,18.18,93,7.0015,29
10522,2012,14,2,1,0,1,31.16,34.09,45,22.0028,288
2410,2011,4,2,1,0,1,15.58,19.695,82,6.0032,3
7946,2012,22,4,0,0,3,14.76,18.18,93,7.0015,78
2429,2011,22,2,0,1,2,12.3,13.635,93,19.9995,51
8060,2011,6,2,0,0,2,25.42,30.305,61,7.0015,21
8677,2011,20,1,0,1,1,9.84,12.88,48,7.0015,54
5186,2012,18,2,0,0,1,28.7,31.82,42,16.9979,479
511,2011,1,3,0,1,1,26.24,30.305,69,11.0014,16
8378,2011,14,4,0,1,2,13.12,16.665,53,8.9981,111
6925,2012,4,4,0,1,1,10.66,13.635,75,7.0015,10
10533,2011,17,1,0,1,2,14.76,16.665,50,16.9979,228
193,2011,1,4,0,1,1,13.94,18.18,87,0.0,10
6928,2011,13,3,0,1,1,28.7,32.575,54,12.998,247
6285,2011,6,3,0,1,1,27.88,31.82,74,12.998,121
10686,2012,15,4,0,1,1,24.6,28.79,78,22.0028,260
8963,2011,7,1,0,0,1,5.74,10.605,63,0.0,10
1003,2012,14,4,1,0,1,23.78,27.275,60,19.0012,444
7451,2011,5,4,0,0,1,10.66,15.15,81,0.0,4
4534,2012,12,1,0,1,2,13.12,15.15,87,19.0012,86
9640,2011,5,2,0,1,1,13.94,15.91,66,16.9979,30
6301,2011,12,1,0,1,2,9.84,11.365,93,15.0013,64
7924,2011,7,3,0,0,1,27.88,31.82,83,11.0014,63
558,2011,23,1,0,1,1,4.92,6.82,50,12.998,15
27,2012,5,3,0,1,1,27.06,30.305,83,11.0014,37
1428,2011,4,4,0,0,1,9.84,14.395,87,0.0,6
7071,2012,1,3,0,1,1,28.7,33.335,84,8.9981,18
3468,2012,15,4,0,0,1,24.6,31.06,46,27.9993,620
3634,2011,18,4,0,1,3,25.42,28.79,83,16.9979,268
3440,2011,18,1,0,1,1,8.2,10.605,40,11.0014,147
8755,2011,0,2,0,1,1,18.86,22.725,47,6.0032,39
63,2012,1,2,0,1,3,22.96,26.515,60,11.0014,14
4019,2011,15,3,0,1,1,29.52,32.575,45,11.0014,237
4807,2011,3,3,0,1,1,26.24,29.545,78,0.0,3
4280,2012,15,3,1,0,1,37.72,42.425,35,19.9995,454
4800,2011,3,3,0,0,1,18.86,22.725,72,8.9981,28
6262,2012,15,1,0,0,1,20.5,24.24,29,19.9995,487
7465,2012,21,3,0,1,1,29.52,34.09,66,12.998,290
16,2012,19,2,0,1,1,19.68,23.485,31,16.9979,487
6761,2011,16,3,0,1,1,33.62,37.88,46,7.0015,281
1680,2012,15,3,0,1,1,33.62,37.88,46,8.9981,274
2814,2012,12,2,0,1,1,22.14,25.76,49,0.0,264
3578,2012,22,1,0,1,1,18.86,22.725,72,26.0027,90
4071,2012,14,3,0,1,1,27.06,31.06,36,19.0012,340
5503,2012,18,4,0,0,1,14.76,18.18,50,7.0015,271
1461,2012,8,1,0,0,2,17.22,21.21,94,7.0015,218
5481,2012,15,2,0,1,1,29.52,32.575,32,32.9975,281
4242,2011,8,1,0,0,3,6.56,9.09,93,7.0015,15
1370,2012,21,2,0,1,1,17.22,21.21,35,8.9981,187
4106,2011,5,2,0,1,2,27.06,29.545,89,6.0032,21
4272,2011,0,1,0,0,1,7.38,12.12,55,0.0,28
4764,2012,0,3,1,0,1,27.88,31.82,79,6.0032,159
7719,2012,10,2,0,1,1,16.4,20.455,50,35.0008,204
1035,2012,4,3,0,1,2,27.88,31.82,83,12.998,5
6263,2011,2,2,0,0,1,17.22,21.21,82,6.0032,52
2068,2011,9,4,0,0,1,12.3,13.635,56,19.9995,141
4085,2011,13,2,0,0,2,14.76,18.94,81,0.0,222
5666,2011,22,1,0,1,2,13.94,16.665,0,8.9981,34
1303,2011,23,4,0,1,1,9.84,10.605,93,26.0027,16
9111,2011,14,4,0,0,1,25.42,31.06,50,6.0032,465
9900,2012,17,1,1,0,1,10.66,11.365,48,22.0028,193
5810,2011,8,4,0,1,2,16.4,20.455,94,6.0032,436
10466,2011,4,1,0,0,1,10.66,12.88,56,11.0014,1
8515,2012,10,2,0,0,1,25.42,31.06,43,15.0013,404
3943,2011,20,2,0,0,1,18.86,22.725,82,8.9981,92
2334,2011,17,2,0,1,1,22.96,26.515,60,7.0015,411
8639,2012,3,1,0,1,1,0.82,0.76,34,19.0012,1
1152,2012,1,1,0,1,1,8.2,11.365,51,6.0032,5
1964,2012,19,2,0,0,1,32.8,34.85,29,11.0014,360
5287,2011,20,1,0,0,2,18.04,21.97,77,22.0028,70
9815,2012,2,3,0,1,1,22.96,26.515,73,0.0,30
1204,2011,12,2,0,0,3,21.32,25.0,100,6.0032,279
1424,2011,20,2,0,0,2,15.58,19.695,87,11.0014,93
8118,2011,14,2,0,1,1,36.9,40.91,37,16.9979,145
5848,2012,6,4,0,1,2,14.76,16.665,66,16.9979,131
2351,2011,13,1,0,1,1,9.02,9.85,37,26.0027,77
2391,2011,10,3,0,0,1,20.5,24.24,72,11.0014,260
6530,2012,18,1,0,0,3,11.48,13.635,75,11.0014,64
4506,2012,1,3,0,1,2,22.14,25.76,68,16.9979,12
10240,2012,20,3,0,1,2,25.42,29.545,73,8.9981,340
1937,2011,12,2,0,1,2,24.6,31.06,38,0.0,217
8512,2012,1,3,0,1,2,28.7,33.335,74,12.998,11
4599,2011,6,1,0,1,1,4.92,6.06,50,19.0012,31
7684,2012,4,4,0,0,2,10.66,15.15,93,0.0,7
8381,2012,23,2,0,0,1,22.96,26.515,52,7.0015,238
6793,2012,1,2,0,1,1,22.96,26.515,56,11.0014,29
8518,2011,19,2,0,1,1,29.52,31.82,23,19.9995,379
4604,2012,13,2,0,1,2,32.8,35.605,41,19.9995,248
8926,2011,0,4,0,1,1,20.5,24.24,72,22.0028,72
988,2012,9,2,0,0,2,21.32,25.0,83,11.0014,191
7244,2012,20,3,0,1,1,32.8,38.635,59,8.9981,454
8686,2011,0,1,0,0,1,4.1,3.79,42,26.0027,25
4696,2011,9,4,0,1,1,10.66,14.395,81,6.0032,264
5234,2012,1,1,0,0,1,18.86,22.725,82,8.9981,113
3465,2012,11,2,0,1,2,23.78,27.275,81,8.9981,184
10056,2011,19,1,0,0,1,13.12,14.395,42,30.0026,30
1911,2012,17,4,0,1,2,16.4,20.455,94,16.9979,495
